text,specialist,type
Dono haathon ke chhote joints me symmetrical dard rehta hai.,Rheumatologist,Spelling Variation of: Dono haathon ke chhote joints mein symmetrical dard rehta hai.
Dono haathon ke chhote joints mein symmetrical takleef rehta hai.,Rheumatologist,Variation of: Dono haathon ke chhote joints mein symmetrical dard rehta hai.
"Doctor ne bola auto-immune ho sakta hai, joints ke saath skin par bhi rash hai.",Rheumatologist,Original
"daktar ne bola auto-immune ho sakta hai, joints ke saath skin par bhi rash hai.",Rheumatologist,"Spelling Variation of: Doctor ne bola auto-immune ho sakta hai, joints ke saath skin par bhi rash hai."
"docter ne bola auto-immune ho sakta hai, joints ke saath skin par bhi rash hai.",Rheumatologist,"Spelling Variation of: Doctor ne bola auto-immune ho sakta hai, joints ke saath skin par bhi rash hai."
Bahut thakaan rehti hai aur haath ki ungliyan subah akdi hui lagti hain.,Rheumatologist,Original
bohot thakaan rehti hai aur haath ki ungliyan subah akdi hui lagti hain.,Rheumatologist,Spelling Variation of: Bahut thakaan rehti hai aur haath ki ungliyan subah akdi hui lagti hain.
bahot thakaan rehti hai aur haath ki ungliyan subah akdi hui lagti hain.,Rheumatologist,Spelling Variation of: Bahut thakaan rehti hai aur haath ki ungliyan subah akdi hui lagti hain.
kaafi thakaan rehti hai aur haath ki ungliyan subah akdi hui lagti hain.,Rheumatologist,Variation of: Bahut thakaan rehti hai aur haath ki ungliyan subah akdi hui lagti hain.
Joints mein dard ke saath saath halka bukhar bhi rehta hai kaafi dino se.,Rheumatologist,Original
Joints mein darad ke saath saath halka bukhar bhi rehta hai kaafi dino se.,Rheumatologist,Spelling Variation of: Joints mein dard ke saath saath halka bukhar bhi rehta hai kaafi dino se.
Joints me dard ke saath saath halka bukhar bhi rehta hai kaafi dino se.,Rheumatologist,Spelling Variation of: Joints mein dard ke saath saath halka bukhar bhi rehta hai kaafi dino se.
Joints mein takleef ke saath saath halka bukhar bhi rehta hai kaafi dino se.,Rheumatologist,Variation of: Joints mein dard ke saath saath halka bukhar bhi rehta hai kaafi dino se.
Ghutno ke saath kalai aur ungliyon mein bhi soojan aa gayi hai.,Rheumatologist,Original
Ghutno ke saath kalai aur ungliyon me bhi soojan aa gayi hai.,Rheumatologist,Spelling Variation of: Ghutno ke saath kalai aur ungliyon mein bhi soojan aa gayi hai.
"Lupus ka doubt hai, joints ke saath chehre par bhi rash hai dhoop mein.",Rheumatologist,Original
"Lupus ka doubt hai, joints ke saath chehre par bhi rash hai dhoop me.",Rheumatologist,"Spelling Variation of: Lupus ka doubt hai, joints ke saath chehre par bhi rash hai dhoop mein."
"Gout ki problem hai, pair ke angoothe mein achanak bahut tez dard hota hai.",Rheumatologist,Original
"Gout ki problem hai, pair ke angoothe mein achanak bahut tez darad hota hai.",Rheumatologist,"Spelling Variation of: Gout ki problem hai, pair ke angoothe mein achanak bahut tez dard hota hai."
"Gout ki problem hai, pair ke angoothe mein achanak bohot tez dard hota hai.",Rheumatologist,"Spelling Variation of: Gout ki problem hai, pair ke angoothe mein achanak bahut tez dard hota hai."
"Gout ki problem hai, pair ke angoothe mein achanak bahut tez takleef hota hai.",Rheumatologist,"Variation of: Gout ki problem hai, pair ke angoothe mein achanak bahut tez dard hota hai."
"Kandhe aur kamar dono mein akadan rehti hai, movement kam ho gayi hai.",Rheumatologist,Original
"Kandhe aur kamar dono me akadan rehti hai, movement kam ho gayi hai.",Rheumatologist,"Spelling Variation of: Kandhe aur kamar dono mein akadan rehti hai, movement kam ho gayi hai."
Doctor ne blood test mein RA factor check karne ko bola hai.,Rheumatologist,Original
daktar ne blood test mein RA factor check karne ko bola hai.,Rheumatologist,Spelling Variation of: Doctor ne blood test mein RA factor check karne ko bola hai.
docter ne blood test mein RA factor check karne ko bola hai.,Rheumatologist,Spelling Variation of: Doctor ne blood test mein RA factor check karne ko bola hai.
rheumatologist ko dikhana hai,Rheumatologist,Specialist Term
joint aur auto-immune specialist chahiye,Rheumatologist,Specialist Term
joint aur auto-immune specialist chaiye,Rheumatologist,Spelling Variation of: joint aur auto-immune specialist chahiye
joint aur auto-immune specialist chahye,Rheumatologist,Spelling Variation of: joint aur auto-immune specialist chahiye
arthritis specialist se milna hai,Rheumatologist,Specialist Term
gout specialist se milna hai,Rheumatologist,Specialist Term
joints mein soojan,Rheumatologist,Keyword Phrase
joints me soojan,Rheumatologist,Spelling Variation of: joints mein soojan
arthritis,Rheumatologist,Keyword Phrase
subah akadan,Rheumatologist,Keyword Phrase
auto-immune,Rheumatologist,Keyword Phrase
joint pain multiple,Rheumatologist,Keyword Phrase
Subah uthte hi haath-pair ki ungliyan jaam (stiff) ho jati hain aur sujan aa jati hai.,Rheumatologist,Original
Autoimmune bimari ki wajah se mere saare jodo (joints) me hamesha dard rehta hai.,Rheumatologist,Original
Subah uthte hi poore badan ke joints me aithan (stiffness) hoti hai aur mutthi band nahi hoti.,Rheumatologist,Original
Subah uthte hi pure badan ke joints me aithan hoti hai aur mutthi band nahi hoti.,Rheumatologist,Spelling Variation of: Subah uthte hi poore badan ke joints me aithan (stiffness) hoti hai aur mutthi band nahi hoti.
Gathiya (arthritis) ki wajah se ungliyon ke jodo me laal-pan aur asahniya dard rehta hai.,Rheumatologist,Variation of: Subah uthte hi poore badan ke joints me aithan (stiffness) hoti hai aur mutthi band nahi hoti.
Baccha subah uthne par theek se chal nahi pata aur uske ghutne me sujan aa jati hai.,Rheumatologist,Original
Poore badan ki maanspeshiyon me asahniya dard aur chehre par butterfly jaisa laal nishan hai (Lupus).,Rheumatologist,Original
Subah uthte hi kandho aur kule (hips) me itni jakdan hoti hai ki utha nahi jata.,Rheumatologist,Original
Gathiya (arthritis) wale doctor.,Rheumatologist,Original
Jodo ke dard aur sujan wale doctor.,Rheumatologist,Original
"Football khelte waqt ghutna mud gaya, ab chalna mushkil ho raha hai.",Sports Medicine Specialist,Original
"Football khelte waqt ghutna mud gaya, ab chalna mushkil ho rha hai.",Sports Medicine Specialist,"Spelling Variation of: Football khelte waqt ghutna mud gaya, ab chalna mushkil ho raha hai."
Gym mein weight uthate waqt kandhe mein kuch chatak gaya jaisa laga.,Sports Medicine Specialist,Original
Gym me weight uthate waqt kandhe mein kuch chatak gaya jaisa laga.,Sports Medicine Specialist,Spelling Variation of: Gym mein weight uthate waqt kandhe mein kuch chatak gaya jaisa laga.
"Running karte waqt ankle twist ho gaya, sujan bhi aa gayi hai.",Sports Medicine Specialist,Original
"Running karte waqt ankle twist ho gaya, soojan bhi aa gayi hai.",Sports Medicine Specialist,"Spelling Variation of: Running karte waqt ankle twist ho gaya, sujan bhi aa gayi hai."
"Cricket khelte waqt haath mein ball lag gayi thi, ab bhi dard hai.",Sports Medicine Specialist,Original
"Cricket khelte waqt haath mein ball lag gayi thi, ab bhi darad hai.",Sports Medicine Specialist,"Spelling Variation of: Cricket khelte waqt haath mein ball lag gayi thi, ab bhi dard hai."
"Cricket khelte waqt haath me ball lag gayi thi, ab bhi dard hai.",Sports Medicine Specialist,"Spelling Variation of: Cricket khelte waqt haath mein ball lag gayi thi, ab bhi dard hai."
"Cricket khelte waqt haath mein ball lag gayi thi, ab bhi takleef hai.",Sports Medicine Specialist,"Variation of: Cricket khelte waqt haath mein ball lag gayi thi, ab bhi dard hai."
"Muscle pull ho gaya hai practice ke doraan, kal se bahut dard hai.",Sports Medicine Specialist,Original
"Muscle pull ho gaya hai practice ke doraan, kal se bahut darad hai.",Sports Medicine Specialist,"Spelling Variation of: Muscle pull ho gaya hai practice ke doraan, kal se bahut dard hai."
"Muscle pull ho gaya hai practice ke doraan, kal se bohot dard hai.",Sports Medicine Specialist,"Spelling Variation of: Muscle pull ho gaya hai practice ke doraan, kal se bahut dard hai."
"Muscle pull ho gaya hai practice ke doraan, kal se bahut takleef hai.",Sports Medicine Specialist,"Variation of: Muscle pull ho gaya hai practice ke doraan, kal se bahut dard hai."
"Ligament mein chot lagi thi match ke doraan, ab tak poora recover nahi hua.",Sports Medicine Specialist,Original
"Ligament mein chot lagi thi match ke doraan, ab tak poora recover nahin hua.",Sports Medicine Specialist,"Spelling Variation of: Ligament mein chot lagi thi match ke doraan, ab tak poora recover nahi hua."
"Ligament mein chot lagi thi match ke doraan, ab tak poora recover nhi hua.",Sports Medicine Specialist,"Spelling Variation of: Ligament mein chot lagi thi match ke doraan, ab tak poora recover nahi hua."
Marathon practice ke baad ghutno mein bahut dard rehta hai roz.,Sports Medicine Specialist,Original
Marathon practice ke baad ghutno mein bahut darad rehta hai roz.,Sports Medicine Specialist,Spelling Variation of: Marathon practice ke baad ghutno mein bahut dard rehta hai roz.
Marathon practice ke baad ghutno mein bohot dard rehta hai roz.,Sports Medicine Specialist,Spelling Variation of: Marathon practice ke baad ghutno mein bahut dard rehta hai roz.
Marathon practice ke baad ghutno mein bahut takleef rehta hai roz.,Sports Medicine Specialist,Variation of: Marathon practice ke baad ghutno mein bahut dard rehta hai roz.
Gym mein injury ke baad wapas training start karni hai safely.,Sports Medicine Specialist,Original
Gym me injury ke baad wapas training start karni hai safely.,Sports Medicine Specialist,Spelling Variation of: Gym mein injury ke baad wapas training start karni hai safely.
"Badminton khelte waqt kalai mud gayi thi, ab bhi weak lagti hai.",Sports Medicine Specialist,Original
Swimming karte waqt kandhe mein dard shuru ho gaya hai roz roz.,Sports Medicine Specialist,Original
Swimming karte waqt kandhe mein darad shuru ho gaya hai roz roz.,Sports Medicine Specialist,Spelling Variation of: Swimming karte waqt kandhe mein dard shuru ho gaya hai roz roz.
Swimming karte waqt kandhe me dard shuru ho gaya hai roz roz.,Sports Medicine Specialist,Spelling Variation of: Swimming karte waqt kandhe mein dard shuru ho gaya hai roz roz.
Swimming karte waqt kandhe mein takleef shuru ho gaya hai roz roz.,Sports Medicine Specialist,Variation of: Swimming karte waqt kandhe mein dard shuru ho gaya hai roz roz.
Trekking ke baad pairo mein bahut soojan aur dard hai kai din se.,Sports Medicine Specialist,Original
Trekking ke baad pairo mein bahut soojan aur darad hai kai din se.,Sports Medicine Specialist,Spelling Variation of: Trekking ke baad pairo mein bahut soojan aur dard hai kai din se.
Trekking ke baad pairo mein bohot soojan aur dard hai kai din se.,Sports Medicine Specialist,Spelling Variation of: Trekking ke baad pairo mein bahut soojan aur dard hai kai din se.
Trekking ke baad pairo mein bahut soojan aur takleef hai kai din se.,Sports Medicine Specialist,Variation of: Trekking ke baad pairo mein bahut soojan aur dard hai kai din se.
"College tournament ke liye jaldi recover hona hai, injury management chahiye.",Sports Medicine Specialist,Original
"College tournament ke liye jaldi recover hona hai, injury management chaiye.",Sports Medicine Specialist,"Spelling Variation of: College tournament ke liye jaldi recover hona hai, injury management chahiye."
"College tournament ke liye jaldi recover hona hai, injury management chahye.",Sports Medicine Specialist,"Spelling Variation of: College tournament ke liye jaldi recover hona hai, injury management chahiye."
"College tournament ke liye jaldi recover hona hai, injury management zaroorat hai.",Sports Medicine Specialist,"Variation of: College tournament ke liye jaldi recover hona hai, injury management chahiye."
Weightlifting karte waqt kamar mein kuch kadak gaya jaisa laga.,Sports Medicine Specialist,Original
Weightlifting karte waqt kamar me kuch kadak gaya jaisa laga.,Sports Medicine Specialist,Spelling Variation of: Weightlifting karte waqt kamar mein kuch kadak gaya jaisa laga.
sports injury specialist chahiye,Sports Medicine Specialist,Specialist Term
sports injury specialist chaiye,Sports Medicine Specialist,Spelling Variation of: sports injury specialist chahiye
sports injury specialist chahye,Sports Medicine Specialist,Spelling Variation of: sports injury specialist chahiye
sports medicine doctor ko dikhana hai,Sports Medicine Specialist,Specialist Term
sports medicine daktar ko dikhana hai,Sports Medicine Specialist,Spelling Variation of: sports medicine doctor ko dikhana hai
sports medicine docter ko dikhana hai,Sports Medicine Specialist,Spelling Variation of: sports medicine doctor ko dikhana hai
athlete injury specialist chahiye,Sports Medicine Specialist,Specialist Term
athlete injury specialist chaiye,Sports Medicine Specialist,Spelling Variation of: athlete injury specialist chahiye
athlete injury specialist chahye,Sports Medicine Specialist,Spelling Variation of: athlete injury specialist chahiye
fitness aur injury doctor chahiye,Sports Medicine Specialist,Specialist Term
fitness aur injury daktar chahiye,Sports Medicine Specialist,Spelling Variation of: fitness aur injury doctor chahiye
fitness aur injury docter chahiye,Sports Medicine Specialist,Spelling Variation of: fitness aur injury doctor chahiye
khelte waqt chot,Sports Medicine Specialist,Keyword Phrase
gym mein chot lagi,Sports Medicine Specialist,Keyword Phrase
gym me chot lagi,Sports Medicine Specialist,Spelling Variation of: gym mein chot lagi
muscle pull,Sports Medicine Specialist,Keyword Phrase
ligament injury,Sports Medicine Specialist,Keyword Phrase
sports injury,Sports Medicine Specialist,Keyword Phrase
Football khelte waqt ghutne ki nas (ACL ligament) khich gayi hai.,Sports Medicine Specialist,Original
Gym me heavy weight uthane se kandhe (shoulder) me severe injury ho gayi hai.,Sports Medicine Specialist,Original
Khelte waqt achanak thigh ki maanspeshi (muscle) khich gayi aur ab chalna mushkil hai.,Sports Medicine Specialist,Original
Khelte waqt achanak thigh ki muscle khich gayi aur ab chalna mushkil hai.,Sports Medicine Specialist,Spelling Variation of: Khelte waqt achanak thigh ki maanspeshi (muscle) khich gayi aur ab chalna mushkil hai.
Ground me daudte time pair ki nas chadh gayi aur severe cramp aa gaya hai.,Sports Medicine Specialist,Variation of: Khelte waqt achanak thigh ki maanspeshi (muscle) khich gayi aur ab chalna mushkil hai.
Cricket me ball phekne ki wajah se bacche ki kohni (elbow) me tez dard hota hai aur theek se mudti nahi.,Sports Medicine Specialist,Original
Daudte waqt ghutne me achanak 'pop' ki aawaz aayi (ligament tear) aur uske baad sujan aa gayi.,Sports Medicine Specialist,Original
Knee replacement surgery se pehle doctor ne ghutne ke muscles strong karne ki exercises boli hain.,Sports Medicine Specialist,Original
Khel-kood ki chot wale doctor.,Sports Medicine Specialist,Original
Sports injury wale doctor.,Sports Medicine Specialist,Original
Peshaab karte waqt bahut jalan hoti hai kai dino se.,Urologist,Original
Peshaab karte waqt bohot jalan hoti hai kai dino se.,Urologist,Spelling Variation of: Peshaab karte waqt bahut jalan hoti hai kai dino se.
Peshaab karte waqt bahot jalan hoti hai kai dino se.,Urologist,Spelling Variation of: Peshaab karte waqt bahut jalan hoti hai kai dino se.
Peshaab karte waqt kaafi jalan hoti hai kai dino se.,Urologist,Variation of: Peshaab karte waqt bahut jalan hoti hai kai dino se.
"Peshaab mein khoon dikha aaj, dar lag raha hai.",Urologist,Original
"Peshaab me khoon dikha aaj, dar lag raha hai.",Urologist,"Spelling Variation of: Peshaab mein khoon dikha aaj, dar lag raha hai."
"Peshaab mein khoon dikha aaj, dar lag rha hai.",Urologist,"Spelling Variation of: Peshaab mein khoon dikha aaj, dar lag raha hai."
"Baar baar peshaab jaana padta hai, raat ko bhi kai baar uthna padta hai.",Urologist,Original
"Baar baar peshab jaana padta hai, raat ko bhi kai baar uthna padta hai.",Urologist,"Spelling Variation of: Baar baar peshaab jaana padta hai, raat ko bhi kai baar uthna padta hai."
"Kamar ke ek side mein achanak bahut tez dard hua, kidney stone lagta hai.",Urologist,Original
"Kamar ke ek side mein achanak bahut tez darad hua, kidney stone lagta hai.",Urologist,"Spelling Variation of: Kamar ke ek side mein achanak bahut tez dard hua, kidney stone lagta hai."
"Kamar ke ek side mein achanak bohot tez dard hua, kidney stone lagta hai.",Urologist,"Spelling Variation of: Kamar ke ek side mein achanak bahut tez dard hua, kidney stone lagta hai."
"Kamar ke ek side mein achanak bahut tez takleef hua, kidney stone lagta hai.",Urologist,"Variation of: Kamar ke ek side mein achanak bahut tez dard hua, kidney stone lagta hai."
Peshaab ruk ruk kar aata hai aur poora khali bhi nahi hota lagta.,Urologist,Original
Peshaab ruk ruk kar aata hai aur poora khali bhi nahin hota lagta.,Urologist,Spelling Variation of: Peshaab ruk ruk kar aata hai aur poora khali bhi nahi hota lagta.
Peshaab ruk ruk kar aata hai aur poora khali bhi nhi hota lagta.,Urologist,Spelling Variation of: Peshaab ruk ruk kar aata hai aur poora khali bhi nahi hota lagta.
"Prostate badh gaya hai lagta hai, peshaab ka flow kamzor ho gaya hai.",Urologist,Original
"Prostate badh gaya hai lagta hai, peshab ka flow kamzor ho gaya hai.",Urologist,"Spelling Variation of: Prostate badh gaya hai lagta hai, peshaab ka flow kamzor ho gaya hai."
Peshaab mein badbu aur jhaag zyada aa raha hai aajkal.,Urologist,Original
Peshaab mein badbu aur jhaag jyada aa raha hai aajkal.,Urologist,Spelling Variation of: Peshaab mein badbu aur jhaag zyada aa raha hai aajkal.
Peshaab mein badbu aur jhaag jyaada aa raha hai aajkal.,Urologist,Spelling Variation of: Peshaab mein badbu aur jhaag zyada aa raha hai aajkal.
urologist ko dikhana hai,Urologist,Specialist Term
kidney aur peshaab ka doctor,Urologist,Specialist Term
kidney aur peshaab ka daktar,Urologist,Spelling Variation of: kidney aur peshaab ka doctor
kidney aur peshaab ka docter,Urologist,Spelling Variation of: kidney aur peshaab ka doctor
prostate specialist chahiye,Urologist,Specialist Term
prostate specialist chaiye,Urologist,Spelling Variation of: prostate specialist chahiye
prostate specialist chahye,Urologist,Spelling Variation of: prostate specialist chahiye
peshaab mein jalan,Urologist,Keyword Phrase
peshaab me jalan,Urologist,Spelling Variation of: peshaab mein jalan
peshab mein jalan,Urologist,Spelling Variation of: peshaab mein jalan
kidney stone,Urologist,Keyword Phrase
peshaab baar baar,Urologist,Keyword Phrase
peshab baar baar,Urologist,Spelling Variation of: peshaab baar baar
prostate,Urologist,Keyword Phrase
peshaab mein khoon,Urologist,Keyword Phrase
peshaab me khoon,Urologist,Spelling Variation of: peshaab mein khoon
peshab mein khoon,Urologist,Spelling Variation of: peshaab mein khoon
Baar baar peshaab aata hai,Urologist,Spelling Variation of: Baar baar peshab aata hai
Baar baar peshaab jaana padta hai aur pait ke niche darad hota hai.,Urologist,Spelling Variation of: Baar baar peshab jaana padta hai aur pet ke niche dard hota hai.
Baar baar peshab aata hai,Urologist,New Suggestion
Baar baar peshab jaana padta hai aur pet ke niche dard hota hai.,Urologist,Original
Back mein suddenly severe pain uthta hai jo abdomen tak radiate karta hai,Urologist,Variation of: Peeth mein achanak zor ka dard uthta hai jo pet tak jata hai
Kidney ka daktar,Urologist,Spelling Variation of: Kidney ka doctor
Kidney ka docter,Urologist,Spelling Variation of: Kidney ka doctor
Kidney ka doctor,Urologist,Specialist Term
Lower back ya side me severe darad hai (Kidney stone ka shak).,Urologist,Spelling Variation of: Lower back ya side me severe dard hai (Kidney stone ka shak).
Lower back ya side me severe dard hai (Kidney stone ka shak).,Urologist,Original
"Peeth ke ek side me asahniya darad hota hai, stone lagta hai.",Urologist,"Spelling Variation of: Peeth ke ek side me asahniya dard hota hai, stone lagta hai."
"Peeth ke ek side me asahniya dard hota hai, stone lagta hai.",Urologist,Variation of: Lower back ya side me severe dard hai (Kidney stone ka shak).
Peeth mein achanak zor ka darad uthta hai jo pet tak jata hai,Urologist,Spelling Variation of: Peeth mein achanak zor ka dard uthta hai jo pet tak jata hai
Peeth mein achanak zor ka dard uthta hai jo pet tak jata hai,Urologist,Original
Peshaab ka docter,Urologist,Spelling Variation of: Peshab ka doctor
Peshaab ka doctor,Urologist,Spelling Variation of: Peshab ka doctor
Peshaab karte waqt bohot jalan hoti hai.,Urologist,Spelling Variation of: Peshab karte waqt bahut jalan hoti hai.
Peshaab karte waqt jalan hoti hai aur rang bhi ajeeb hai.,Urologist,Spelling Variation of: Peshab karte waqt jalan hoti hai aur rang bhi ajeeb hai.
Peshaab ki dhar kamzor ho gayi hai aur baar baar jana padta hai,Urologist,Spelling Variation of: Peshab ki dhar kamzor ho gayi hai aur baar baar jaana padta hai
Peshaab mein jalan ho rahi hai,Urologist,Spelling Variation of: Peshab mein jalan ho rahi hai
Peshaab mein khoon aa raha hai,Urologist,Spelling Variation of: Peshab mein khoon aa raha hai
"Peshaab rok nahi paata, achanak zoron ka pressure aata hai.",Urologist,"Spelling Variation of: Peshab rok nahi paata, achanak zoron ka pressure aata hai."
Peshab ka doctor,Urologist,Specialist Term
Peshab karte waqt bahut jalan hoti hai.,Urologist,Variation of: Urine paas karte waqt bohot tez jalan ya dard hota hai.
Peshab karte waqt jalan hoti hai aur rang bhi ajeeb hai.,Urologist,Original
Peshab ki dhar kamzor ho gayi hai aur baar baar jaana padta hai,Urologist,Original
Peshab mein jalan ho rahi hai,Urologist,New Suggestion
Peshab mein khoon aa raha hai,Urologist,New Suggestion
"Peshab rok nahi paata, achanak zoron ka pressure aata hai.",Urologist,"Variation of: Urine ko hold karne me problem hoti hai, achanak se pressure banta hai."
"Thodi thodi der mein washroom jaana padta hai, pelvic area mein bhi darad hai.",Urologist,"Spelling Variation of: Thodi thodi der mein washroom jaana padta hai, pelvic area mein bhi dard hai."
"Thodi thodi der mein washroom jaana padta hai, pelvic area mein bhi dard hai.",Urologist,Variation of: Baar baar peshab jaana padta hai aur pet ke niche dard hota hai.
Urinary specialist,Urologist,Specialist Term
Urine ka doctor,Urologist,Spelling Variation of: Urinary specialist
"Urine ko hold karne me problem hoti hai, achanak se pressure banta hai.",Urologist,Original
Urine paas karte waqt bohot tez jalan ya dard hota hai.,Urologist,Original
Urine pas karte waqt bohot tez jalan ya darad hota hai.,Urologist,Spelling Variation of: Urine paas karte waqt bohot tez jalan ya dard hota hai.
Urine pass karte waqt bahut jalan hoti hai aur smell bhi aati hai.,Urologist,Variation of: Peshab karte waqt jalan hoti hai aur rang bhi ajeeb hai.
Urine pass karte waqt bohot jalan hoti hai aur smell bhi aati hai.,Urologist,Spelling Variation of: Urine pass karte waqt bahut jalan hoti hai aur smell bhi aati hai.
Urine stream weak ho gayi hai aur frequently washroom jaana padta hai,Urologist,Variation of: Peshab ki dhar kamzor ho gayi hai aur baar baar jaana padta hai
Peeth ke lower side me achanak tez dard utha hai jo aage pet aur groin tak ja raha hai.,Urologist,Original
Urine karte waqt bohot tez dard hota hai aur urine me laal rang (blood) aaya hai.,Urologist,Original
Urine paas karte waqt bohot tez jalan aur chubhan (burning sensation) hoti hai.,Urologist,Original
Baar-baar bathroom jana padta hai par urine bohot thoda sa hi aata hai.,Urologist,Original
Raat ko 4-5 baar urine ke liye uthna padta hai aur flow bohot weak ho gaya hai.,Urologist,Original
"Urine karne ke baad bhi lagta hai ki bladder poora khali nahi hua, pressure rehta hai.",Urologist,Original
Kamar me peeche ki taraf dard hai aur kafi tez thand lag kar bukhar aa raha hai.,Urologist,Original
Urine ka color ekdum cloudy hai aur usme se bohot gandi smell aa rahi hai.,Urologist,Original
"Urine ka pressure bante hi control nahi hota, bathroom pahunchne se pehle leak ho jata hai.",Urologist,Original
Peshab ki nali aur niche ke hisse (perineum) me kafi dard aur bhari-pan rehta hai.,Urologist,Original
Bina kisi dard ke urine ka color ekdum laal (red) ya dark brown aa raha hai.,Urologist,Original
Pairo aur chehre par sujan aa gayi hai aur urine aana bilkul band ho gaya hai.,Urologist,Original
Urine karte waqt bohot tez jalan hoti hai aur ruk-ruk ke aata hai.,Urologist,Original
Urine paas karte waqt tez jalan hoti hai aur lower abdomen me bhari-pan hai.,Urologist,Original
Peshab paas karte waqt tez jalan hoti hai aur lower abdomen me bhari-pan hai.,Urologist,Spelling Variation of: Urine paas karte waqt tez jalan hoti hai aur lower abdomen me bhari-pan hai.
Toilet karte time chubhan aur jalan hoti hai aur pet ke nichle hisse me dard hai.,Urologist,Variation of: Urine paas karte waqt tez jalan hoti hai aur lower abdomen me bhari-pan hai.
Bacche ka ek andkosh (testicle) paidaishi theek jagah par (scrotum me) nahi hai.,Urologist,Original
Urine ruk-ruk ke aata hai aur relation banane me kamzori (ED) mehsoos ho rahi hai.,Urologist,Original
Peshab ki dhaar bohot patli ho gayi hai aur raat ko kai baar majboori me bathroom bhagna padta hai (BPH).,Urologist,Original
Peshab ki nali wale doctor.,Urologist,Original
Prostate wale doctor.,Urologist,Original
Mutra rog visheshagya.,Urologist,Original
Gupt rog wale doctor.,Urologist,Original
"Pairo ki nasein phool kar bahar dikhne lagi hain, khade rehne se dard hota hai.",Vascular Surgeon,Original
"Pairo ki nasein phool kar bahar dikhne lagi hain, khade rehne se darad hota hai.",Vascular Surgeon,"Spelling Variation of: Pairo ki nasein phool kar bahar dikhne lagi hain, khade rehne se dard hota hai."
"Pairo ki nasein phool kar bahar dikhne lagi hain, khade rehne se takleef hota hai.",Vascular Surgeon,"Variation of: Pairo ki nasein phool kar bahar dikhne lagi hain, khade rehne se dard hota hai."
"Pair mein achanak sujan aur dard hua hai, blood clot ka dar hai.",Vascular Surgeon,Original
"Pair mein achanak sujan aur darad hua hai, blood clot ka dar hai.",Vascular Surgeon,"Spelling Variation of: Pair mein achanak sujan aur dard hua hai, blood clot ka dar hai."
"Pair me achanak sujan aur dard hua hai, blood clot ka dar hai.",Vascular Surgeon,"Spelling Variation of: Pair mein achanak sujan aur dard hua hai, blood clot ka dar hai."
"Pair mein achanak sujan aur takleef hua hai, blood clot ka dar hai.",Vascular Surgeon,"Variation of: Pair mein achanak sujan aur dard hua hai, blood clot ka dar hai."
"Chalte waqt pairon mein dard hota hai, thodi der rukne se aaram milta hai.",Vascular Surgeon,Original
"Chalte waqt pairon mein darad hota hai, thodi der rukne se aaram milta hai.",Vascular Surgeon,"Spelling Variation of: Chalte waqt pairon mein dard hota hai, thodi der rukne se aaram milta hai."
"Chalte waqt pairon mein dard hota hai, thodi der rukne se aram milta hai.",Vascular Surgeon,"Spelling Variation of: Chalte waqt pairon mein dard hota hai, thodi der rukne se aaram milta hai."
"Chalte waqt pairon mein takleef hota hai, thodi der rukne se aaram milta hai.",Vascular Surgeon,"Variation of: Chalte waqt pairon mein dard hota hai, thodi der rukne se aaram milta hai."
"Ek pair doosre se zyada thanda rehta hai, colour bhi halka nila lagta hai.",Vascular Surgeon,Original
"Ek pair doosre se jyada thanda rehta hai, colour bhi halka nila lagta hai.",Vascular Surgeon,"Spelling Variation of: Ek pair doosre se zyada thanda rehta hai, colour bhi halka nila lagta hai."
"Ek pair doosre se jyaada thanda rehta hai, colour bhi halka nila lagta hai.",Vascular Surgeon,"Spelling Variation of: Ek pair doosre se zyada thanda rehta hai, colour bhi halka nila lagta hai."
"Pairo ki nasein neeli aur ubhri hui dikhti hain, dekhne mein bhi ajeeb lagti hain.",Vascular Surgeon,Original
"Pairo ki nasein neeli aur ubhri hui dikhti hain, dekhne me bhi ajeeb lagti hain.",Vascular Surgeon,"Spelling Variation of: Pairo ki nasein neeli aur ubhri hui dikhti hain, dekhne mein bhi ajeeb lagti hain."
"legs ki nasein neeli aur ubhri hui dikhti hain, dekhne mein bhi ajeeb lagti hain.",Vascular Surgeon,"Variation of: Pairo ki nasein neeli aur ubhri hui dikhti hain, dekhne mein bhi ajeeb lagti hain."
Ghaav pair mein hai jo bahut dino se bhar hi nahi raha.,Vascular Surgeon,Original
Ghaav pair mein hai jo bohot dino se bhar hi nahi raha.,Vascular Surgeon,Spelling Variation of: Ghaav pair mein hai jo bahut dino se bhar hi nahi raha.
Ghaav pair mein hai jo bahot dino se bhar hi nahi raha.,Vascular Surgeon,Spelling Variation of: Ghaav pair mein hai jo bahut dino se bhar hi nahi raha.
Ghaav pair mein hai jo kaafi dino se bhar hi nahi raha.,Vascular Surgeon,Variation of: Ghaav pair mein hai jo bahut dino se bhar hi nahi raha.
"Chalne mein bahut takleef hoti hai, doctor ne blood flow check karne bola.",Vascular Surgeon,Original
"Chalne mein bahut takleef hoti hai, daktar ne blood flow check karne bola.",Vascular Surgeon,"Spelling Variation of: Chalne mein bahut takleef hoti hai, doctor ne blood flow check karne bola."
"Chalne mein bahut takleef hoti hai, docter ne blood flow check karne bola.",Vascular Surgeon,"Spelling Variation of: Chalne mein bahut takleef hoti hai, doctor ne blood flow check karne bola."
