text,specialist,type
Bal chikitsak,Pediatrician,Specialist Term
Child ka stomach bloated rehta hai aur stool mein worms dikhte hain,Pediatrician,Variation of: Bachhe ka pet phoola rehta hai aur motion mein keede dikhte hain
Child ke gums mein swelling hai aur drooling zyada ho rahi hai,Pediatrician,Variation of: Bachhe ke masuudo mein soojan hai aur lar zyada aati hai
Child ke poore body par fluid filled daane nikal aaye hain,Pediatrician,Variation of: Bachhe ke pure badan pe pani bhare daane nikal aaye hain
Child specialist,Pediatrician,Specialist Term
Khelte waqt bacche ki energy achanak khatam ho jaati hai,Pediatrician,Variation of: Bachha khelte khelte achanak thak jata hai
Kids ka doctor,Pediatrician,Spelling Variation of: Kids' doctor
Kids' docter,Pediatrician,Spelling Variation of: Kids' doctor
Kids' doctor,Pediatrician,Specialist Term
ladki ko bukhaar hai,Pediatrician,Spelling Variation of: ladki ko bukhar hai
ladki ko bukhar hai,Pediatrician,Variation of: bacchi ko bukhar hai
naye bache ko loose motion ho rahe hain,Pediatrician,Variation of: newborn ko dast ho rahe hain
newborn ko daast ho rahe hain,Pediatrician,Spelling Variation of: newborn ko dast ho rahe hain
newborn ko dast ho rahe hain,Pediatrician,Original
akela mehsoos hota hai,Psychiatrist,Original
bahut tension rehti hai,Psychiatrist,Original
Bheed mein jaane se dar lagta hai,Psychiatrist,Original
Bhid mein jaane se dar lagta hai,Psychiatrist,Spelling Variation of: Bheed mein jaane se dar lagta hai
Bina baat ke ghabrahat hoti hai aur dil baithne lagta hai.,Psychiatrist,Original
"Bina kisi wajah ke anxiety ho jaati hai, dil dubta-sa lagta hai.",Psychiatrist,Variation of: Bina baat ke ghabrahat hoti hai aur dil baithne lagta hai.
bohot tension rehti hai,Psychiatrist,Spelling Variation of: bahut tension rehti hai
Cheez chhodna chahta hoon lekin baar baar craving hoti hai,Psychiatrist,Original
Cheez chhodna chahta hoon lekin baar baar kreving hoti hai,Psychiatrist,Spelling Variation of: Cheez chhodna chahta hoon lekin baar baar craving hoti hai
Chhoti chhoti baaton par bahut zyada react karta hoon,Psychiatrist,Original
Chhoti chhoti baaton par bohot zyada react karta hoon,Psychiatrist,Spelling Variation of: Chhoti chhoti baaton par bahut zyada react karta hoon
Concentration nahi ho pa raha,Psychiatrist,New Suggestion
Counsellor,Psychiatrist,Specialist Term
Counselor,Psychiatrist,Spelling Variation of: Counsellor
Crowded jagah par jaane se anxiety hoti hai,Psychiatrist,Variation of: Bheed mein jaane se dar lagta hai
Dil ghabrata hai bina wajah,Psychiatrist,New Suggestion
Dimaagi docter,Psychiatrist,Spelling Variation of: Dimaagi doctor
Dimaagi doctor,Psychiatrist,Specialist Term
Dimagi doctor,Psychiatrist,Spelling Variation of: Dimaagi doctor
gussa bahut aata hai,Psychiatrist,Original
gussa bohot aata hai,Psychiatrist,Spelling Variation of: gussa bahut aata hai
Har raat sleep aane mein hours lag jaate hain,Psychiatrist,Variation of: Neend aane mein ghante lag jaate hain roz
irritation bahut hoti hai,Psychiatrist,Variation of: gussa bahut aata hai
irritation bohot hoti hai,Psychiatrist,Spelling Variation of: irritation bahut hoti hai
isolated feel hota hai,Psychiatrist,Variation of: akela mehsoos hota hai
Kabhee kabhee lagta hai jaise sab kuch dream jaisa hai,Psychiatrist,Spelling Variation of: Kabhi kabhi lagta hai jaise sab kuch dream jaisa hai
Kabhi bahut energetic mehsoos karta hoon kabhi bilkul low,Psychiatrist,Original
Kabhi bohot energetic mehsoos karta hoon kabhi bilkul low,Psychiatrist,Spelling Variation of: Kabhi bahut energetic mehsoos karta hoon kabhi bilkul low
Kabhi kabhi ek unreal feeling hoti hai jaise sab kuch sapna ho,Psychiatrist,Variation of: Kabhi kabhi lagta hai jaise sab kuch dream jaisa hai
Kabhi kabhi lagta hai jaise sab kuch dream jaisa hai,Psychiatrist,Original
"Khud ko baar baar cheak karna padta hai, satisfaction nahi milta",Psychiatrist,"Spelling Variation of: Khud ko baar baar check karna padta hai, satisfaction nahi milta"
"Khud ko baar baar check karna padta hai, satisfaction nahi milta",Psychiatrist,Original
"Kisi bhi kaam me mann nahi lagta, har waqt udaasi aur akelepan ka ehsaas hota hai.",Psychiatrist,Original
"Kisi kaam me interest nahi rehta, humesha akela aur udaas mehsoos hota hai.",Psychiatrist,"Variation of: Kisi bhi kaam me mann nahi lagta, har waqt udaasi aur akelepan ka ehsaas hota hai."
Man ka doctor,Psychiatrist,Spelling Variation of: Mann ka doctor
Mann ka docter,Psychiatrist,Spelling Variation of: Mann ka doctor
Mann ka doctor,Psychiatrist,Specialist Term
mann udaas rehta hai,Psychiatrist,Original
Mental health daktar,Psychiatrist,Spelling Variation of: Mental health doctor
Mental health docter,Psychiatrist,Spelling Variation of: Mental health doctor
Mental health doctor,Psychiatrist,Specialist Term
mood baar baar badalta hai,Psychiatrist,Variation of: mood swings ho rahe hain
mood down rehta hai,Psychiatrist,Variation of: mann udaas rehta hai
"Mood swings extreme hote hain, kabhi high energy kabhi bilkul down",Psychiatrist,Variation of: Kabhi bahut energetic mehsoos karta hoon kabhi bilkul low
mood swings ho rahe hain,Psychiatrist,Original
Neend aane mein ghante lag jaate hain roj,Psychiatrist,Spelling Variation of: Neend aane mein ghante lag jaate hain roz
Neend aane mein ghante lag jaate hain roz,Psychiatrist,Original
neend nahi aati,Psychiatrist,Original
nind nahi aati,Psychiatrist,Spelling Variation of: neend nahi aati
Panic attacks aate hain,Psychiatrist,New Suggestion
"Poori raat neend nahi aati, dimaag me ulte-seedhe khayal ghoomte rehte hain.",Psychiatrist,"Variation of: Raat bhar neend nahi aati, dimaag me har waqt negative thoughts chalte hain."
"Poori raat nind nahi aati, dimaag me ulte-seedhe khayal ghoomte rehte hain.",Psychiatrist,"Spelling Variation of: Poori raat neend nahi aati, dimaag me ulte-seedhe khayal ghoomte rehte hain."
Quit karna chahta hoon lekin repeatedly urge hoti hai,Psychiatrist,Variation of: Cheez chhodna chahta hoon lekin baar baar craving hoti hai
"Raat bhar neend nahi aati, dimaag me har waqt negative thoughts chalte hain.",Psychiatrist,Original
"Raat bhar nind nahi aati, dimaag me har waqt negative thoughts chalte hain.",Psychiatrist,"Spelling Variation of: Raat bhar neend nahi aati, dimaag me har waqt negative thoughts chalte hain."
raaton ko neend nahi aati,Psychiatrist,Variation of: neend nahi aati
raaton ko nind nahi aati,Psychiatrist,Spelling Variation of: raaton ko neend nahi aati
"Repeatedly khud ko verify karna padta hai, mann nahi bharta",Psychiatrist,"Variation of: Khud ko baar baar check karna padta hai, satisfaction nahi milta"
Small small cheezon par overreact ho jaata hoon,Psychiatrist,Variation of: Chhoti chhoti baaton par bahut zyada react karta hoon
stress bahut rehta hai,Psychiatrist,Variation of: bahut tension rehti hai
stress bohot rehta hai,Psychiatrist,Spelling Variation of: stress bahut rehta hai
Aawaz mein ghar-ghar jaisi aawaz aati hai sans lete waqt,Pulmonologist,Spelling Variation of: Awaaz mein ghar-ghar jaisi awaaz aati hai saans lete waqt
Asthma ki wajah se seenay me jakadan mehsoos hoti hai.,Pulmonologist,Spelling Variation of: Asthma ki wajah se seene me jakadan mehsoos hoti hai.
Asthma ki wajah se seene me jakadan mehsoos hoti hai.,Pulmonologist,Original
Awaaz badal gayi hai aur saans lene mein takleef hoti hai.,Pulmonologist,Original
Awaaz badal gayi hai aur sans lene mein takleef hoti hai.,Pulmonologist,Spelling Variation of: Awaaz badal gayi hai aur saans lene mein takleef hoti hai.
Awaaz baithi hui hai aur saans phoolti hai.,Pulmonologist,Variation of: Awaaz badal gayi hai aur saans lene mein takleef hoti hai.
Awaaz baithi hui hai aur sans phoolti hai.,Pulmonologist,Spelling Variation of: Awaaz baithi hui hai aur saans phoolti hai.
Awaaz mein ghar-ghar jaisi awaaz aati hai saans lete waqt,Pulmonologist,Original
Bahut zyada khansi aati hai aur balgam bhi nikalta hai.,Pulmonologist,Original
Bohot jyada khaansi aati hai aur balgam bhi nikalta hai.,Pulmonologist,Spelling Variation of: Bahut zyada khansi aati hai aur balgam bhi nikalta hai.
Breathing ke waqt wheezing sound sunayi deti hai,Pulmonologist,Variation of: Awaaz mein ghar-ghar jaisi awaaz aati hai saans lete waqt
Chest ka doctor,Pulmonologist,Spelling Variation of: Chest specialist
"Chest mein darad mehsoos hota hai, sir bhi bhaari lagta hai.",Pulmonologist,"Spelling Variation of: Chest mein dard mehsoos hota hai, sar bhi bhaari lagta hai."
"Chest mein dard mehsoos hota hai, sar bhi bhaari lagta hai.",Pulmonologist,Variation of: Seene mein dard hai aur sar bhi dukh raha hai.
Chest specialist,Pulmonologist,Specialist Term
Cold weather mein seena jakad jata hai,Pulmonologist,Original
Cold weather mein sina jakad jata hai,Pulmonologist,Spelling Variation of: Cold weather mein seena jakad jata hai
High fever ke saath chest pain aur breathlessness hoti hai,Pulmonologist,Variation of: Tez bukhar ke saath seene mein dard aur saans phoolna
Kaafi weeks se khansi hai jisme khoon bhi aata hai kabhi kabhi,Pulmonologist,Original
Kafi hafton se continuous khaansi hai jo theek nahi ho rahi.,Pulmonologist,Spelling Variation of: Kafi hafton se continuous khansi hai jo theek nahi ho rahi.
Kafi hafton se continuous khansi hai jo theek nahi ho rahi.,Pulmonologist,Original
Kafi weeks se khansi hai jisme khun bhi aata hai kabhi kabhi,Pulmonologist,Spelling Variation of: Kaafi weeks se khansi hai jisme khoon bhi aata hai kabhi kabhi
Khaansi badhti ja rahi hai aur gale mein soojan hai.,Pulmonologist,Spelling Variation of: Khansi badhti ja rahi hai aur gale mein soojan hai.
"Khaansi hafton se lagi hui hai, kisi dawa se theek nahi ho rahi.",Pulmonologist,"Spelling Variation of: Khansi hafton se lagi hui hai, kisi dawa se theek nahi ho rahi."
"Khaansi kam nahi ho rahi, gaala bhi sooja hua lagta hai.",Pulmonologist,"Spelling Variation of: Khansi kam nahi ho rahi, gala bhi sooja hua lagta hai."
Khaansi ke saath kaafi mucus/balgam bahar aata hai.,Pulmonologist,Spelling Variation of: Khansi ke saath kaafi mucus/balgam bahar aata hai.
Khansi badhti ja rahi hai aur gale mein soojan hai.,Pulmonologist,Original
"Khansi hafton se lagi hui hai, kisi dawa se theek nahi ho rahi.",Pulmonologist,Variation of: Kafi hafton se continuous khansi hai jo theek nahi ho rahi.
"Khansi kam nahi ho rahi, gala bhi sooja hua lagta hai.",Pulmonologist,Variation of: Khansi badhti ja rahi hai aur gale mein soojan hai.
Khansi ke saath kaafi mucus/balgam bahar aata hai.,Pulmonologist,Variation of: Bahut zyada khansi aati hai aur balgam bhi nikalta hai.
Lung specialist,Pulmonologist,Specialist Term
Lungs ka doctor,Pulmonologist,Spelling Variation of: Lung specialist
Lying down par breathing mein dikkat hoti hai raat ko,Pulmonologist,Variation of: Raat ko lait kar saans lena mushkil hota hai
Phepdo ka doctor,Pulmonologist,Spelling Variation of: Phephdo ka doctor
Phephdo ka docter,Pulmonologist,Spelling Variation of: Phephdo ka doctor
Phephdo ka doctor,Pulmonologist,Specialist Term
Raat ko lait kar saans lena mushkil hota hai,Pulmonologist,Original
Raat ko lait kar sans lena mushkil hota hai,Pulmonologist,Spelling Variation of: Raat ko lait kar saans lena mushkil hota hai
Saans ka daktar,Pulmonologist,Spelling Variation of: Saans ka doctor
Saans ka doctor,Pulmonologist,Specialist Term
Saans lene mein takleef ho rahi hai,Pulmonologist,New Suggestion
Saans lete waqt cheez-cheez ki awaaz aati hai chest se.,Pulmonologist,Variation of: Saas lete waqt seene se seeti jaisi aawaz aati hai.
Saas lete waqt seenay se seeti jaisi aawaz aati hai.,Pulmonologist,Spelling Variation of: Saas lete waqt seene se seeti jaisi aawaz aati hai.
Saas lete waqt seene se seeti jaisi aawaz aati hai.,Pulmonologist,Original
Sans ka docter,Pulmonologist,Spelling Variation of: Saans ka doctor
Sans lene mein takleef ho rahi hai,Pulmonologist,Spelling Variation of: Saans lene mein takleef ho rahi hai
Sans lete waqt cheez-cheez ki awaaz aati hai chest se.,Pulmonologist,Spelling Variation of: Saans lete waqt cheez-cheez ki awaaz aati hai chest se.
"Seena bahut tight lagta hai, saans lena bhaari mehsoos hota hai.",Pulmonologist,Variation of: Asthma ki wajah se seene me jakadan mehsoos hoti hai.
"Seena bohot tight lagta hai, sans lena bhaari mehsoos hota hai.",Pulmonologist,"Spelling Variation of: Seena bahut tight lagta hai, saans lena bhaari mehsoos hota hai."
Seenay mein darad hai aur sir bhi dukh raha hai.,Pulmonologist,Spelling Variation of: Seene mein dard hai aur sar bhi dukh raha hai.
Seene mein dard hai aur sar bhi dukh raha hai.,Pulmonologist,Original
Several weeks se persistent cough hai jisme occasionally blood bhi aata hai,Pulmonologist,Variation of: Kaafi weeks se khansi hai jisme khoon bhi aata hai kabhi kabhi
"Sleep ke dauran breathing temporarily ruk jaati hai, morning mein fatigue hoti hai",Pulmonologist,"Variation of: Sote waqt saans ruk jaati hai, subah thakaan lagti hai"
Slight dust exposure se bhi coughing start ho jaati hai,Pulmonologist,Variation of: Thodi si dhool se bhi khansi shuru ho jaati hai
"Sote waqt saans ruk jaati hai, subah thakaan lagti hai",Pulmonologist,Original
"Sote waqt sans ruk jaati hai, subah thakan lagti hai",Pulmonologist,"Spelling Variation of: Sote waqt saans ruk jaati hai, subah thakaan lagti hai"
Tez bukhar ke saath seene mein darad aur sans phoolna,Pulmonologist,Spelling Variation of: Tez bukhar ke saath seene mein dard aur saans phoolna
Tez bukhar ke saath seene mein dard aur saans phoolna,Pulmonologist,Original
Thand ke mausam mein chest tight ho jaata hai,Pulmonologist,Variation of: Cold weather mein seena jakad jata hai
Thodi si dhool se bhi khansi shuru ho jaati hai,Pulmonologist,Original
Thodi si dhul se bhi khansi shuru ho jaati hai,Pulmonologist,Spelling Variation of: Thodi si dhool se bhi khansi shuru ho jaati hai
Baar baar peshaab aata hai,Urologist,Spelling Variation of: Baar baar peshab aata hai
Baar baar peshaab jaana padta hai aur pait ke niche darad hota hai.,Urologist,Spelling Variation of: Baar baar peshab jaana padta hai aur pet ke niche dard hota hai.
Baar baar peshab aata hai,Urologist,New Suggestion
Baar baar peshab jaana padta hai aur pet ke niche dard hota hai.,Urologist,Original
Back mein suddenly severe pain uthta hai jo abdomen tak radiate karta hai,Urologist,Variation of: Peeth mein achanak zor ka dard uthta hai jo pet tak jata hai
Kidney ka daktar,Urologist,Spelling Variation of: Kidney ka doctor
Kidney ka docter,Urologist,Spelling Variation of: Kidney ka doctor
Kidney ka doctor,Urologist,Specialist Term
Lower back ya side me severe darad hai (Kidney stone ka shak).,Urologist,Spelling Variation of: Lower back ya side me severe dard hai (Kidney stone ka shak).
Lower back ya side me severe dard hai (Kidney stone ka shak).,Urologist,Original
"Peeth ke ek side me asahniya darad hota hai, stone lagta hai.",Urologist,"Spelling Variation of: Peeth ke ek side me asahniya dard hota hai, stone lagta hai."
"Peeth ke ek side me asahniya dard hota hai, stone lagta hai.",Urologist,Variation of: Lower back ya side me severe dard hai (Kidney stone ka shak).
Peeth mein achanak zor ka darad uthta hai jo pet tak jata hai,Urologist,Spelling Variation of: Peeth mein achanak zor ka dard uthta hai jo pet tak jata hai
Peeth mein achanak zor ka dard uthta hai jo pet tak jata hai,Urologist,Original
Peshaab ka docter,Urologist,Spelling Variation of: Peshab ka doctor
Peshaab ka doctor,Urologist,Spelling Variation of: Peshab ka doctor
Peshaab karte waqt bohot jalan hoti hai.,Urologist,Spelling Variation of: Peshab karte waqt bahut jalan hoti hai.
Peshaab karte waqt jalan hoti hai aur rang bhi ajeeb hai.,Urologist,Spelling Variation of: Peshab karte waqt jalan hoti hai aur rang bhi ajeeb hai.
Peshaab ki dhar kamzor ho gayi hai aur baar baar jana padta hai,Urologist,Spelling Variation of: Peshab ki dhar kamzor ho gayi hai aur baar baar jaana padta hai
Peshaab mein jalan ho rahi hai,Urologist,Spelling Variation of: Peshab mein jalan ho rahi hai
Peshaab mein khoon aa raha hai,Urologist,Spelling Variation of: Peshab mein khoon aa raha hai
"Peshaab rok nahi paata, achanak zoron ka pressure aata hai.",Urologist,"Spelling Variation of: Peshab rok nahi paata, achanak zoron ka pressure aata hai."
Peshab ka doctor,Urologist,Specialist Term
Peshab karte waqt bahut jalan hoti hai.,Urologist,Variation of: Urine paas karte waqt bohot tez jalan ya dard hota hai.
Peshab karte waqt jalan hoti hai aur rang bhi ajeeb hai.,Urologist,Original
Peshab ki dhar kamzor ho gayi hai aur baar baar jaana padta hai,Urologist,Original
Peshab mein jalan ho rahi hai,Urologist,New Suggestion
Peshab mein khoon aa raha hai,Urologist,New Suggestion
"Peshab rok nahi paata, achanak zoron ka pressure aata hai.",Urologist,"Variation of: Urine ko hold karne me problem hoti hai, achanak se pressure banta hai."
"Thodi thodi der mein washroom jaana padta hai, pelvic area mein bhi darad hai.",Urologist,"Spelling Variation of: Thodi thodi der mein washroom jaana padta hai, pelvic area mein bhi dard hai."
"Thodi thodi der mein washroom jaana padta hai, pelvic area mein bhi dard hai.",Urologist,Variation of: Baar baar peshab jaana padta hai aur pet ke niche dard hota hai.
Urinary specialist,Urologist,Specialist Term
Urine ka doctor,Urologist,Spelling Variation of: Urinary specialist
"Urine ko hold karne me problem hoti hai, achanak se pressure banta hai.",Urologist,Original
Urine paas karte waqt bohot tez jalan ya dard hota hai.,Urologist,Original
Urine pas karte waqt bohot tez jalan ya darad hota hai.,Urologist,Spelling Variation of: Urine paas karte waqt bohot tez jalan ya dard hota hai.
Urine pass karte waqt bahut jalan hoti hai aur smell bhi aati hai.,Urologist,Variation of: Peshab karte waqt jalan hoti hai aur rang bhi ajeeb hai.
Urine pass karte waqt bohot jalan hoti hai aur smell bhi aati hai.,Urologist,Spelling Variation of: Urine pass karte waqt bahut jalan hoti hai aur smell bhi aati hai.
Urine stream weak ho gayi hai aur frequently washroom jaana padta hai,Urologist,Variation of: Peshab ki dhar kamzor ho gayi hai aur baar baar jaana padta hai
bakri ko daast ho rahe hain,Veterinarian,Spelling Variation of: bakri ko dast ho rahe hain
bakri ko dast ho rahe hain,Veterinarian,Original
bakri ko loose motion ho raha hai,Veterinarian,Variation of: bakri ko dast ho rahe hain
billi ko chot lag gayi hai,Veterinarian,Original
billi ulti kar rahi hai,Veterinarian,Variation of: cat ko ulti ho rahi hai
billi ulty kar rahi hai,Veterinarian,Spelling Variation of: billi ulti kar rahi hai
cat injured ho gayi hai,Veterinarian,Variation of: billi ko chot lag gayi hai
cat ko ulti ho rahi hai,Veterinarian,Original
cat ko ulty ho rahi hai,Veterinarian,Spelling Variation of: cat ko ulti ho rahi hai
cow bimar hai,Veterinarian,Original
dog ko bukhaar hai,Veterinarian,Spelling Variation of: dog ko bukhar hai
dog ko bukhar hai,Veterinarian,Original
dog limping kar raha hai,Veterinarian,Original
dog ne khana chodh diya hai,Veterinarian,Variation of: kutta khana nahi kha raha
dog theek se chal nahi pa raha,Veterinarian,Variation of: dog limping kar raha hai
gaay ki tabiyat kharab hai,Veterinarian,Variation of: cow bimar hai
Janwar ka daktar,Veterinarian,Spelling Variation of: Janwar ka doctor
Janwar ka docter,Veterinarian,Spelling Variation of: Janwar ka doctor
Janwar ka doctor,Veterinarian,Specialist Term
kutta khana nahi kha raha,Veterinarian,Original
kutte ko bukhaar aa raha hai,Veterinarian,Spelling Variation of: kutte ko bukhar aa raha hai
kutte ko bukhar aa raha hai,Veterinarian,Variation of: dog ko bukhar hai
pait ka docter chahiye,Veterinarian,Spelling Variation of: pet ka doctor chahiye
pait ke liye docter dikhana hai,Veterinarian,Spelling Variation of: pet ke liye doctor dikhana hai
pait ke pair mai darad hai,Veterinarian,Spelling Variation of: pet ke pair mai dard hai
pait ki tabiyat kharab hai,Veterinarian,Spelling Variation of: pet ki tabiyat kharab hai
pait limp kar raha hai,Veterinarian,Spelling Variation of: pet limp kar raha hai
pait sust ho gaya hai,Veterinarian,Spelling Variation of: pet sust ho gaya hai
Pashu daktar,Veterinarian,Spelling Variation of: Pashu doctor
Pashu docter,Veterinarian,Spelling Variation of: Pashu doctor
Pashu doctor,Veterinarian,Specialist Term
pet ka doctor chahiye,Veterinarian,Original
Pet ke badan pe baal jhad rahe hain aur skin laal hai,Veterinarian,Original
Pet ke badan pe baal jhad rahe hain aur skin lal hai,Veterinarian,Spelling Variation of: Pet ke badan pe baal jhad rahe hain aur skin laal hai
Pet ke body par hair loss ho raha hai aur skin red hai,Veterinarian,Variation of: Pet ke badan pe baal jhad rahe hain aur skin laal hai
pet ke liye doctor dikhana hai,Veterinarian,Variation of: pet ka doctor chahiye
pet ke pair mai dard hai,Veterinarian,Original
pet ki tabiyat kharab hai,Veterinarian,Original
pet limp kar raha hai,Veterinarian,Variation of: pet ke pair mai dard hai
"Pet ne kuch khaya tha bahar se, ab ulti kar raha hai",Veterinarian,Original
"Pet ne kuch khaya tha bahar se, ab ulty kar raha hai",Veterinarian,"Spelling Variation of: Pet ne kuch khaya tha bahar se, ab ulti kar raha hai"
"Pet ne outside kuch consume kiya tha, ab vomiting kar raha hai",Veterinarian,"Variation of: Pet ne kuch khaya tha bahar se, ab ulti kar raha hai"
pet sust ho gaya hai,Veterinarian,Variation of: pet ki tabiyat kharab hai
Vet,Veterinarian,Specialist Term
Veterinary doctor,Veterinarian,Spelling Variation of: Vet
