text,specialist,type
"Jabde ya bite mein dikkat hai, cosmetic concern bhi hai.",Dentist,Original
"Jabde ya bite me dikkat hai, cosmetic concern bhi hai.",Dentist,"Spelling Variation of: Jabde ya bite mein dikkat hai, cosmetic concern bhi hai."
"Jabde ya bite mein dikkat h, cosmetic concern bhi hai.",Dentist,"Spelling Variation of: Jabde ya bite mein dikkat hai, cosmetic concern bhi hai."
"Jabde ya bite mem dikkat hai, cosmetic concern bhi hai.",Dentist,"Spelling Variation of: Jabde ya bite mein dikkat hai, cosmetic concern bhi hai."
"Jabde ya bite mein dikkat ha, cosmetic concern bhi ha.",Dentist,"Spelling Variation of: Jabde ya bite mein dikkat hai, cosmetic concern bhi hai."
"Muh ke peeche wale hisse mein dard, sujan aur discomfort hai.",Dentist,Original
"Muh ke peeche wale hisse me dard, sujan aur discomfort hai.",Dentist,"Spelling Variation of: Muh ke peeche wale hisse mein dard, sujan aur discomfort hai."
"Muh ke peeche wale hisse mein dard, sujan aur discomfort h.",Dentist,"Spelling Variation of: Muh ke peeche wale hisse mein dard, sujan aur discomfort hai."
"Muh ke peeche wale hisse mein darad, sujan aur discomfort hai.",Dentist,"Spelling Variation of: Muh ke peeche wale hisse mein dard, sujan aur discomfort hai."
"Back of the mouth mein dard, swelling aur discomfort hai.",Dentist,"Sentence Formation of: Muh ke peeche wale hisse mein dard, sujan aur discomfort hai."
"Back of the mouth me dard, swelling aur discomfort hai.",Dentist,"Spelling Variation of: Back of the mouth mein dard, swelling aur discomfort hai."
"Back of the mouth mein dard, swelling aur discomfort h.",Dentist,"Spelling Variation of: Back of the mouth mein dard, swelling aur discomfort hai."
"Muh ke peeche wale hisse mem dard, sujan aur discomfort hai.",Dentist,"Spelling Variation of: Muh ke peeche wale hisse mein dard, sujan aur discomfort hai."
"Muh ke peeche wale hisse mein dard, sujan aur discomfort ha.",Dentist,"Spelling Variation of: Muh ke peeche wale hisse mein dard, sujan aur discomfort hai."
Muh poora khulne mein dikkat hai aur infection ka khatra bhi hai.,Dentist,Original
Muh poora khulne me dikkat hai aur infection ka khatra bhi hai.,Dentist,Spelling Variation of: Muh poora khulne mein dikkat hai aur infection ka khatra bhi hai.
Muh poora khulne mein dikkat h aur infection ka khatra bhi hai.,Dentist,Spelling Variation of: Muh poora khulne mein dikkat hai aur infection ka khatra bhi hai.
Muh poora khulne mein dikkat hai or infection ka khatra bhi hai.,Dentist,Spelling Variation of: Muh poora khulne mein dikkat hai aur infection ka khatra bhi hai.
Mouth fully open karne mein takleef hai aur infection risk bhi hai.,Dentist,Sentence Formation of: Muh poora khulne mein dikkat hai aur infection ka khatra bhi hai.
Mouth fully open karne me takleef hai aur infection risk bhi hai.,Dentist,Spelling Variation of: Mouth fully open karne mein takleef hai aur infection risk bhi hai.
Mouth fully open karne mein takleef h aur infection risk bhi hai.,Dentist,Spelling Variation of: Mouth fully open karne mein takleef hai aur infection risk bhi hai.
Muh poora khulne mem dikkat hai aur infection ka khatra bhi hai.,Dentist,Spelling Variation of: Muh poora khulne mein dikkat hai aur infection ka khatra bhi hai.
Muh poora khulne mein dikkat ha aur infection ka khatra bhi ha.,Dentist,Spelling Variation of: Muh poora khulne mein dikkat hai aur infection ka khatra bhi hai.
Lagataar gaadha balgam wali khaansi hoti hai kai saalon se.,Pulmonologist (Chest/Lungs),Original
Lagataar gaadha balgam wali khaansi hoti h kai saalon se.,Pulmonologist (Chest/Lungs),Spelling Variation of: Lagataar gaadha balgam wali khaansi hoti hai kai saalon se.
Lagataar gaadha balgam wali khansi hoti hai kai saalon se.,Pulmonologist (Chest/Lungs),Spelling Variation of: Lagataar gaadha balgam wali khaansi hoti hai kai saalon se.
Thick mucus wali khaansi hamesha bani rehti hai kai saalon se.,Pulmonologist (Chest/Lungs),Sentence Formation of: Lagataar gaadha balgam wali khaansi hoti hai kai saalon se.
Thick mucus wali khaansi hamesha bani rehti h kai saalon se.,Pulmonologist (Chest/Lungs),Spelling Variation of: Thick mucus wali khaansi hamesha bani rehti hai kai saalon se.
Thick mucus wali khansi hamesha bani rehti hai kai saalon se.,Pulmonologist (Chest/Lungs),Spelling Variation of: Thick mucus wali khaansi hamesha bani rehti hai kai saalon se.
Lagataar gaadha balgam wali khaansi hoti ha kai saalon se.,Pulmonologist (Chest/Lungs),Spelling Variation of: Lagataar gaadha balgam wali khaansi hoti hai kai saalon se.
Baar baar seene mein infection hota hai aur saans phoolti hai.,Pulmonologist (Chest/Lungs),Original
Baar baar seene me infection hota hai aur saans phoolti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Baar baar seene mein infection hota hai aur saans phoolti hai.
Baar baar seene mein infection hota h aur saans phoolti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Baar baar seene mein infection hota hai aur saans phoolti hai.
Baar baar seene mein infection hota hai or saans phoolti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Baar baar seene mein infection hota hai aur saans phoolti hai.
Chest infection baar baar hota hai aur breathlessness bhi hai.,Pulmonologist (Chest/Lungs),Sentence Formation of: Baar baar seene mein infection hota hai aur saans phoolti hai.
Chest infection baar baar hota h aur breathlessness bhi hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Chest infection baar baar hota hai aur breathlessness bhi hai.
Chest infection baar baar hota hai or breathlessness bhi hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Chest infection baar baar hota hai aur breathlessness bhi hai.
Baar baar seene mem infection hota hai aur saans phoolti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Baar baar seene mein infection hota hai aur saans phoolti hai.
Baar baar seene mein infection hota ha aur saans phoolti ha.,Pulmonologist (Chest/Lungs),Spelling Variation of: Baar baar seene mein infection hota hai aur saans phoolti hai.
Vazan kam hai aur khaana pachane mein bhi dikkat hoti hai.,Pulmonologist (Chest/Lungs),Original
Vazan kam hai aur khaana pachane me bhi dikkat hoti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Vazan kam hai aur khaana pachane mein bhi dikkat hoti hai.
Vazan kam h aur khaana pachane mein bhi dikkat hoti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Vazan kam hai aur khaana pachane mein bhi dikkat hoti hai.
Vazan kam hai or khaana pachane mein bhi dikkat hoti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Vazan kam hai aur khaana pachane mein bhi dikkat hoti hai.
Weight kam hai aur digestion mein bhi problem hoti hai.,Pulmonologist (Chest/Lungs),Sentence Formation of: Vazan kam hai aur khaana pachane mein bhi dikkat hoti hai.
Weight kam hai aur digestion me bhi problem hoti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Weight kam hai aur digestion mein bhi problem hoti hai.
Weight kam h aur digestion mein bhi problem hoti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Weight kam hai aur digestion mein bhi problem hoti hai.
Vazan kam hai aur khaana pachane mem bhi dikkat hoti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Vazan kam hai aur khaana pachane mein bhi dikkat hoti hai.
Vazan kam ha aur khaana pachane mein bhi dikkat hoti ha.,Pulmonologist (Chest/Lungs),Spelling Variation of: Vazan kam hai aur khaana pachane mein bhi dikkat hoti hai.
Saans lete waqt seeti jaisi awaaz aati hai aur seene mein jakadan hai.,Pulmonologist (Chest/Lungs),Original
Saans lete waqt seeti jaisi awaaz aati hai aur seene me jakadan hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Saans lete waqt seeti jaisi awaaz aati hai aur seene mein jakadan hai.
Saans lete waqt seeti jaisi awaaz aati h aur seene mein jakadan hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Saans lete waqt seeti jaisi awaaz aati hai aur seene mein jakadan hai.
Saans lete waqt seeti jaisi awaaz aati hai or seene mein jakadan hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Saans lete waqt seeti jaisi awaaz aati hai aur seene mein jakadan hai.
Breathing ke waqt wheezing sound aati hai aur chest tight lagta hai.,Pulmonologist (Chest/Lungs),Sentence Formation of: Saans lete waqt seeti jaisi awaaz aati hai aur seene mein jakadan hai.
Breathing ke waqt wheezing sound aati h aur chest tight lagta hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Breathing ke waqt wheezing sound aati hai aur chest tight lagta hai.
Breathing ke waqt wheezing sound aati hai or chest tight lagta hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Breathing ke waqt wheezing sound aati hai aur chest tight lagta hai.
Saans lete waqt seeti jaisi awaaz aati hai aur seene mem jakadan hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Saans lete waqt seeti jaisi awaaz aati hai aur seene mein jakadan hai.
Saans lete waqt seeti jaisi awaaz aati ha aur seene mein jakadan ha.,Pulmonologist (Chest/Lungs),Spelling Variation of: Saans lete waqt seeti jaisi awaaz aati hai aur seene mein jakadan hai.
Raat ko ya subah khaansi aur saans phoolna badh jaata hai.,Pulmonologist (Chest/Lungs),Original
Raat ko ya subah khaansi aur saans phoolna badh jaata h.,Pulmonologist (Chest/Lungs),Spelling Variation of: Raat ko ya subah khaansi aur saans phoolna badh jaata hai.
Raat ko ya subah khaansi or saans phoolna badh jaata hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Raat ko ya subah khaansi aur saans phoolna badh jaata hai.
Raat ko ya subah khansi aur saans phoolna badh jaata hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Raat ko ya subah khaansi aur saans phoolna badh jaata hai.
Night ya morning mein cough aur breathlessness zyada hoti hai.,Pulmonologist (Chest/Lungs),Sentence Formation of: Raat ko ya subah khaansi aur saans phoolna badh jaata hai.
Night ya morning me cough aur breathlessness zyada hoti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Night ya morning mein cough aur breathlessness zyada hoti hai.
Night ya morning mein cough aur breathlessness zyada hoti h.,Pulmonologist (Chest/Lungs),Spelling Variation of: Night ya morning mein cough aur breathlessness zyada hoti hai.
Raat ko ya subah khaansi aur saans phoolna badh jaata ha.,Pulmonologist (Chest/Lungs),Spelling Variation of: Raat ko ya subah khaansi aur saans phoolna badh jaata hai.
Lagataar khaansi hoti hai jisme gaadha balgam nikalta hai.,Pulmonologist (Chest/Lungs),Original
Lagataar khaansi hoti h jisme gaadha balgam nikalta hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Lagataar khaansi hoti hai jisme gaadha balgam nikalta hai.
Lagataar khansi hoti hai jisme gaadha balgam nikalta hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Lagataar khaansi hoti hai jisme gaadha balgam nikalta hai.
Hamesha cough rehti hai jisme thick mucus aata hai.,Pulmonologist (Chest/Lungs),Sentence Formation of: Lagataar khaansi hoti hai jisme gaadha balgam nikalta hai.
Hamesha cough rehti h jisme thick mucus aata hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Hamesha cough rehti hai jisme thick mucus aata hai.
Lagataar khaansi hoti ha jisme gaadha balgam nikalta ha.,Pulmonologist (Chest/Lungs),Spelling Variation of: Lagataar khaansi hoti hai jisme gaadha balgam nikalta hai.
Baar baar chest infection hota hai aur saans phoolti hai.,Pulmonologist (Chest/Lungs),Original
Baar baar chest infection hota h aur saans phoolti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Baar baar chest infection hota hai aur saans phoolti hai.
Baar baar chest infection hota hai or saans phoolti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Baar baar chest infection hota hai aur saans phoolti hai.
Baar baar chest infection hota hai aur sans phoolti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Baar baar chest infection hota hai aur saans phoolti hai.
Chest infection baar baar hota hai breathlessness ke saath.,Pulmonologist (Chest/Lungs),Sentence Formation of: Baar baar chest infection hota hai aur saans phoolti hai.
Chest infection baar baar hota h breathlessness ke saath.,Pulmonologist (Chest/Lungs),Spelling Variation of: Chest infection baar baar hota hai breathlessness ke saath.
Baar baar chest infection hota ha aur saans phoolti ha.,Pulmonologist (Chest/Lungs),Spelling Variation of: Baar baar chest infection hota hai aur saans phoolti hai.
Khaansi mein kabhi kabhi khoon bhi aata hai.,Pulmonologist (Chest/Lungs),Original
Khaansi me kabhi kabhi khoon bhi aata hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Khaansi mein kabhi kabhi khoon bhi aata hai.
Khaansi mein kabhi kabhi khoon bhi aata h.,Pulmonologist (Chest/Lungs),Spelling Variation of: Khaansi mein kabhi kabhi khoon bhi aata hai.
Kabhi kabhi cough mein blood bhi dikhta hai.,Pulmonologist (Chest/Lungs),Sentence Formation of: Khaansi mein kabhi kabhi khoon bhi aata hai.
Kabhi kabhi cough me blood bhi dikhta hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Kabhi kabhi cough mein blood bhi dikhta hai.
Kabhi kabhi cough mein blood bhi dikhta h.,Pulmonologist (Chest/Lungs),Spelling Variation of: Kabhi kabhi cough mein blood bhi dikhta hai.
Khaansi mem kabhi kabhi khoon bhi aata hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Khaansi mein kabhi kabhi khoon bhi aata hai.
Khaansi mein kabhi kabhi khoon bhi aata ha.,Pulmonologist (Chest/Lungs),Spelling Variation of: Khaansi mein kabhi kabhi khoon bhi aata hai.
Seene ki deewar mein ganth ya sujan mehsoos ho rahi hai.,Pulmonologist (Chest/Lungs),Original
Seene ki deewar me ganth ya sujan mehsoos ho rahi hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Seene ki deewar mein ganth ya sujan mehsoos ho rahi hai.
Seene ki deewar mein ganth ya sujan mehsoos ho rahi h.,Pulmonologist (Chest/Lungs),Spelling Variation of: Seene ki deewar mein ganth ya sujan mehsoos ho rahi hai.
Chest wall mein lump ya swelling feel ho rahi hai.,Pulmonologist (Chest/Lungs),Sentence Formation of: Seene ki deewar mein ganth ya sujan mehsoos ho rahi hai.
Chest wall me lump ya swelling feel ho rahi hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Chest wall mein lump ya swelling feel ho rahi hai.
Chest wall mein lump ya swelling feel ho rahi h.,Pulmonologist (Chest/Lungs),Spelling Variation of: Chest wall mein lump ya swelling feel ho rahi hai.
Seene ki deewar mem ganth ya sujan mehsoos ho rahi hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Seene ki deewar mein ganth ya sujan mehsoos ho rahi hai.
Seene ki deewar mein ganth ya sujan mehsoos ho rahi ha.,Pulmonologist (Chest/Lungs),Spelling Variation of: Seene ki deewar mein ganth ya sujan mehsoos ho rahi hai.
Seene mein lagataar dard rehta hai jo saans lete waqt badhta hai.,Pulmonologist (Chest/Lungs),Original
Seene me lagataar dard rehta hai jo saans lete waqt badhta hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Seene mein lagataar dard rehta hai jo saans lete waqt badhta hai.
Seene mein lagataar dard rehta h jo saans lete waqt badhta hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Seene mein lagataar dard rehta hai jo saans lete waqt badhta hai.
Seene mein lagataar darad rehta hai jo saans lete waqt badhta hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Seene mein lagataar dard rehta hai jo saans lete waqt badhta hai.
Chest mein hamesha dard rehta hai jo breathing se badh jaata hai.,Pulmonologist (Chest/Lungs),Sentence Formation of: Seene mein lagataar dard rehta hai jo saans lete waqt badhta hai.
Chest me hamesha dard rehta hai jo breathing se badh jaata hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Chest mein hamesha dard rehta hai jo breathing se badh jaata hai.
Chest mein hamesha dard rehta h jo breathing se badh jaata hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Chest mein hamesha dard rehta hai jo breathing se badh jaata hai.
Seene mem lagataar dard rehta hai jo saans lete waqt badhta hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Seene mein lagataar dard rehta hai jo saans lete waqt badhta hai.
Seene mein lagataar dard rehta ha jo saans lete waqt badhta ha.,Pulmonologist (Chest/Lungs),Spelling Variation of: Seene mein lagataar dard rehta hai jo saans lete waqt badhta hai.
Halki activity mein bhi saans phoolti hai aur khaansi lagataar rehti hai.,Pulmonologist (Chest/Lungs),Original
Halki activity me bhi saans phoolti hai aur khaansi lagataar rehti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Halki activity mein bhi saans phoolti hai aur khaansi lagataar rehti hai.
Halki activity mein bhi saans phoolti h aur khaansi lagataar rehti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Halki activity mein bhi saans phoolti hai aur khaansi lagataar rehti hai.
Halki activity mein bhi saans phoolti hai or khaansi lagataar rehti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Halki activity mein bhi saans phoolti hai aur khaansi lagataar rehti hai.
Thodi si activity mein bhi breathlessness hoti hai cough ke saath.,Pulmonologist (Chest/Lungs),Sentence Formation of: Halki activity mein bhi saans phoolti hai aur khaansi lagataar rehti hai.
Thodi si activity me bhi breathlessness hoti hai cough ke saath.,Pulmonologist (Chest/Lungs),Spelling Variation of: Thodi si activity mein bhi breathlessness hoti hai cough ke saath.
Thodi si activity mein bhi breathlessness hoti h cough ke saath.,Pulmonologist (Chest/Lungs),Spelling Variation of: Thodi si activity mein bhi breathlessness hoti hai cough ke saath.
Halki activity mem bhi saans phoolti hai aur khaansi lagataar rehti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Halki activity mein bhi saans phoolti hai aur khaansi lagataar rehti hai.
Halki activity mein bhi saans phoolti ha aur khaansi lagataar rehti ha.,Pulmonologist (Chest/Lungs),Spelling Variation of: Halki activity mein bhi saans phoolti hai aur khaansi lagataar rehti hai.
Seene mein bhaari-pan rehta hai aur balgam nikalta hai roz.,Pulmonologist (Chest/Lungs),Original
Seene me bhaari-pan rehta hai aur balgam nikalta hai roz.,Pulmonologist (Chest/Lungs),Spelling Variation of: Seene mein bhaari-pan rehta hai aur balgam nikalta hai roz.
Seene mein bhaari-pan rehta h aur balgam nikalta hai roz.,Pulmonologist (Chest/Lungs),Spelling Variation of: Seene mein bhaari-pan rehta hai aur balgam nikalta hai roz.
Seene mein bhaari-pan rehta hai or balgam nikalta hai roz.,Pulmonologist (Chest/Lungs),Spelling Variation of: Seene mein bhaari-pan rehta hai aur balgam nikalta hai roz.
Chest mein heaviness rehti hai aur mucus roz nikalta hai.,Pulmonologist (Chest/Lungs),Sentence Formation of: Seene mein bhaari-pan rehta hai aur balgam nikalta hai roz.
Chest me heaviness rehti hai aur mucus roz nikalta hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Chest mein heaviness rehti hai aur mucus roz nikalta hai.
Chest mein heaviness rehti h aur mucus roz nikalta hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Chest mein heaviness rehti hai aur mucus roz nikalta hai.
Seene mem bhaari-pan rehta hai aur balgam nikalta hai roz.,Pulmonologist (Chest/Lungs),Spelling Variation of: Seene mein bhaari-pan rehta hai aur balgam nikalta hai roz.
Seene mein bhaari-pan rehta ha aur balgam nikalta ha roz.,Pulmonologist (Chest/Lungs),Spelling Variation of: Seene mein bhaari-pan rehta hai aur balgam nikalta hai roz.
Hoto ya ungliyon ka rang neela pad gaya hai (advanced stage).,Pulmonologist (Chest/Lungs),Original
Hoto ya ungliyon ka rang neela pad gaya h (advanced stage).,Pulmonologist (Chest/Lungs),Spelling Variation of: Hoto ya ungliyon ka rang neela pad gaya hai (advanced stage).
Lips ya fingers ka color blue pad gaya hai severe stage mein.,Pulmonologist (Chest/Lungs),Sentence Formation of: Hoto ya ungliyon ka rang neela pad gaya hai (advanced stage).
Lips ya fingers ka color blue pad gaya hai severe stage me.,Pulmonologist (Chest/Lungs),Spelling Variation of: Lips ya fingers ka color blue pad gaya hai severe stage mein.
Lips ya fingers ka color blue pad gaya h severe stage mein.,Pulmonologist (Chest/Lungs),Spelling Variation of: Lips ya fingers ka color blue pad gaya hai severe stage mein.
Lagataar khaansi ho rahi h kai hafton se.,Pulmonologist (Chest/Lungs),Spelling Variation of: Lagataar khaansi ho rahi hai kai hafton se.
Lagataar khansi ho rahi hai kai hafton se.,Pulmonologist (Chest/Lungs),Spelling Variation of: Lagataar khaansi ho rahi hai kai hafton se.
"Cough hafton se bani hui hai, jaa nahi rahi.",Pulmonologist (Chest/Lungs),Sentence Formation of: Lagataar khaansi ho rahi hai kai hafton se.
"Cough hafton se bani hui hai, jaa nahin rahi.",Pulmonologist (Chest/Lungs),"Spelling Variation of: Cough hafton se bani hui hai, jaa nahi rahi."
"Cough hafton se bani hui hai, jaa nhi rahi.",Pulmonologist (Chest/Lungs),"Spelling Variation of: Cough hafton se bani hui hai, jaa nahi rahi."
Hoto ya ungliyon ka rang neela pad gaya ha (advanced stage).,Pulmonologist (Chest/Lungs),Spelling Variation of: Hoto ya ungliyon ka rang neela pad gaya hai (advanced stage).
Khaansi ke saath balgam ya khoon aa raha hai.,Pulmonologist (Chest/Lungs),Original
Khaansi ke saath balgam ya khoon aa raha h.,Pulmonologist (Chest/Lungs),Spelling Variation of: Khaansi ke saath balgam ya khoon aa raha hai.
Cough ke saath mucus ya blood aa raha hai.,Pulmonologist (Chest/Lungs),Sentence Formation of: Khaansi ke saath balgam ya khoon aa raha hai.
Cough ke saath mucus ya blood aa raha h.,Pulmonologist (Chest/Lungs),Spelling Variation of: Cough ke saath mucus ya blood aa raha hai.
Khaansi ke saath balgam ya khoon aa raha ha.,Pulmonologist (Chest/Lungs),Spelling Variation of: Khaansi ke saath balgam ya khoon aa raha hai.
"Bukhar, khaansi aur saans phoolna kai hafton se hai jo antibiotics se theek nahi ho raha.",Pulmonologist (Chest/Lungs),Original
"Bukhar, khaansi aur saans phoolna kai hafton se hai jo antibiotics se theek nahin ho raha.",Pulmonologist (Chest/Lungs),"Spelling Variation of: Bukhar, khaansi aur saans phoolna kai hafton se hai jo antibiotics se theek nahi ho raha."
"Bukhar, khaansi aur saans phoolna kai hafton se hai jo antibiotics se theek nhi ho raha.",Pulmonologist (Chest/Lungs),"Spelling Variation of: Bukhar, khaansi aur saans phoolna kai hafton se hai jo antibiotics se theek nahi ho raha."
"Bukhar, khaansi aur saans phoolna kai hafton se h jo antibiotics se theek nahi ho raha.",Pulmonologist (Chest/Lungs),"Spelling Variation of: Bukhar, khaansi aur saans phoolna kai hafton se hai jo antibiotics se theek nahi ho raha."
"Fever, cough aur breathlessness weeks se hai jo antibiotics se theek nahi ho raha.",Pulmonologist (Chest/Lungs),"Sentence Formation of: Bukhar, khaansi aur saans phoolna kai hafton se hai jo antibiotics se theek nahi ho raha."
"Fever, cough aur breathlessness weeks se hai jo antibiotics se theek nahin ho raha.",Pulmonologist (Chest/Lungs),"Spelling Variation of: Fever, cough aur breathlessness weeks se hai jo antibiotics se theek nahi ho raha."
"Fever, cough aur breathlessness weeks se hai jo antibiotics se theek nhi ho raha.",Pulmonologist (Chest/Lungs),"Spelling Variation of: Fever, cough aur breathlessness weeks se hai jo antibiotics se theek nahi ho raha."
"Bukhar, khaansi aur saans phoolna kai hafton se ha jo antibiotics se theek nahi ho raha.",Pulmonologist (Chest/Lungs),"Spelling Variation of: Bukhar, khaansi aur saans phoolna kai hafton se hai jo antibiotics se theek nahi ho raha."
Bina wajah thakaan aur vazan kam ho raha hai.,Pulmonologist (Chest/Lungs),Original
Bina wajah thakaan aur vazan kam ho raha h.,Pulmonologist (Chest/Lungs),Spelling Variation of: Bina wajah thakaan aur vazan kam ho raha hai.
Bina wajah thakaan or vazan kam ho raha hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Bina wajah thakaan aur vazan kam ho raha hai.
Bina vajah thakaan aur vazan kam ho raha hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Bina wajah thakaan aur vazan kam ho raha hai.
Bina kisi wajah thakan aur weight loss ho raha hai.,Pulmonologist (Chest/Lungs),Sentence Formation of: Bina wajah thakaan aur vazan kam ho raha hai.
Bina kisi wajah thakan aur weight loss ho raha h.,Pulmonologist (Chest/Lungs),Spelling Variation of: Bina kisi wajah thakan aur weight loss ho raha hai.
Bina kisi wajah thakan or weight loss ho raha hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Bina kisi wajah thakan aur weight loss ho raha hai.
Halki si activity mein bhi saans phool jaati hai.,Pulmonologist (Chest/Lungs),Original
Halki si activity me bhi saans phool jaati hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Halki si activity mein bhi saans phool jaati hai.
Halki si activity mein bhi saans phool jaati h.,Pulmonologist (Chest/Lungs),Spelling Variation of: Halki si activity mein bhi saans phool jaati hai.
Halki si activity mein bhi sans phool jaati hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Halki si activity mein bhi saans phool jaati hai.
Thodi si activity mein bhi breathlessness ho jaati hai.,Pulmonologist (Chest/Lungs),Sentence Formation of: Halki si activity mein bhi saans phool jaati hai.
Thodi si activity me bhi breathlessness ho jaati hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Thodi si activity mein bhi breathlessness ho jaati hai.
Thodi si activity mein bhi breathlessness ho jaati h.,Pulmonologist (Chest/Lungs),Spelling Variation of: Thodi si activity mein bhi breathlessness ho jaati hai.
Halki si activity mem bhi saans phool jaati hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Halki si activity mein bhi saans phool jaati hai.
Halki si activity mein bhi saans phool jaati ha.,Pulmonologist (Chest/Lungs),Spelling Variation of: Halki si activity mein bhi saans phool jaati hai.
Lete waqt ya raat mein saans lene mein dikkat hoti hai.,Pulmonologist (Chest/Lungs),Original
Lete waqt ya raat me saans lene mein dikkat hoti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Lete waqt ya raat mein saans lene mein dikkat hoti hai.
Lete waqt ya raat mein saans lene mein dikkat hoti h.,Pulmonologist (Chest/Lungs),Spelling Variation of: Lete waqt ya raat mein saans lene mein dikkat hoti hai.
Lete waqt ya raat mein sans lene mein dikkat hoti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Lete waqt ya raat mein saans lene mein dikkat hoti hai.
Lying down ya raat mein breathing mein takleef hoti hai.,Pulmonologist (Chest/Lungs),Sentence Formation of: Lete waqt ya raat mein saans lene mein dikkat hoti hai.
Lying down ya raat me breathing mein takleef hoti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Lying down ya raat mein breathing mein takleef hoti hai.
Lying down ya raat mein breathing mein takleef hoti h.,Pulmonologist (Chest/Lungs),Spelling Variation of: Lying down ya raat mein breathing mein takleef hoti hai.
Lete waqt ya raat mem saans lene mem dikkat hoti hai.,Pulmonologist (Chest/Lungs),Spelling Variation of: Lete waqt ya raat mein saans lene mein dikkat hoti hai.
Lete waqt ya raat mein saans lene mein dikkat hoti ha.,Pulmonologist (Chest/Lungs),Spelling Variation of: Lete waqt ya raat mein saans lene mein dikkat hoti hai.
"Bukhar, khaansi aur seene mein tez dard hai.",Pulmonologist (Chest/Lungs),Original
"Bukhar, khaansi aur seene me tez dard hai.",Pulmonologist (Chest/Lungs),"Spelling Variation of: Bukhar, khaansi aur seene mein tez dard hai."
"Bukhar, khaansi aur seene mein tez dard h.",Pulmonologist (Chest/Lungs),"Spelling Variation of: Bukhar, khaansi aur seene mein tez dard hai."
"Bukhar, khaansi aur seene mein tez darad hai.",Pulmonologist (Chest/Lungs),"Spelling Variation of: Bukhar, khaansi aur seene mein tez dard hai."
"Fever, cough aur chest mein severe pain hai.",Pulmonologist (Chest/Lungs),"Sentence Formation of: Bukhar, khaansi aur seene mein tez dard hai."
"Fever, cough aur chest me severe pain hai.",Pulmonologist (Chest/Lungs),"Spelling Variation of: Fever, cough aur chest mein severe pain hai."
"Fever, cough aur chest mein severe pain h.",Pulmonologist (Chest/Lungs),"Spelling Variation of: Fever, cough aur chest mein severe pain hai."
